2017-09-01 22:14:12,050 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, Headers: {breadcrumbId=ID-jeremys-iMac-gateway-52357-1504268049896-0-7, CamelFileAbsolute=false, CamelFileAbsolutePath=/Users/jeremychik/Camel/learncamelsimplefile/data/input/File2.txt, CamelFileLastModified=1503567476000, CamelFileLength=7, CamelFileName=File2.txt, CamelFileNameConsumed=File2.txt, CamelFileNameOnly=File2.txt, CamelFileParent=data/input, CamelFilePath=data/input/File2.txt, CamelFileRelativePath=File2.txt}, BodyType: org.apache.camel.component.file.GenericFile, Body: [Body is file based: GenericFile[File2.txt]]]
2017-09-01 22:14:16,020 | INFO | DefaultCamelContext.java 3173 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutting down
2017-09-01 22:14:16,022 | INFO | DefaultShutdownStrategy.java 196 | Starting to graceful shutdown 2 routes (timeout 300 seconds)
2017-09-01 22:14:16,025 | INFO | DefaultShutdownStrategy.java 669 | Route: route2 shutdown complete, was consuming from: file://data/input1?noop=true
2017-09-01 22:14:16,026 | INFO | DefaultShutdownStrategy.java 669 | Route: route1 shutdown complete, was consuming from: file://data/input?noop=true
2017-09-01 22:14:16,027 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 2 routes completed in 0 seconds
2017-09-01 22:14:16,046 | INFO | DefaultCamelContext.java 3262 | Apache Camel 2.18.3 (CamelContext: camel-1) uptime 5.706 seconds
2017-09-01 22:14:16,046 | INFO | DefaultCamelContext.java 3263 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutdown in 0.026 seconds
2017-09-01 22:32:59,652 | INFO | CamelTestSupport.java 227 | ********************************************************************************
2017-09-01 22:32:59,680 | INFO | CamelTestSupport.java 228 | Testing: sampleRouteTest(com.matthew.direct.SampleDirectRouteTest)
2017-09-01 22:32:59,681 | INFO | CamelTestSupport.java 229 | ********************************************************************************
2017-09-01 22:33:00,233 | INFO | DefaultCamelContext.java 2905 | Apache Camel 2.18.3 (CamelContext: camel-1) is starting
2017-09-01 22:33:00,235 | INFO | DefaultManagementStrategy.java 238 | JMX is disabled
2017-09-01 22:33:00,297 | INFO | DefaultTypeConverter.java 56 | Loaded 189 type converters
2017-09-01 22:33:00,434 | INFO | DefaultCamelContext.java 3152 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2017-09-01 22:33:00,441 | INFO | DefaultCamelContext.java 3693 | Route: route1 started and consuming from: direct://sampleInput
2017-09-01 22:33:00,442 | INFO | DefaultCamelContext.java 2947 | Total 1 routes, of which 1 are started.
2017-09-01 22:33:00,446 | INFO | DefaultCamelContext.java 2948 | Apache Camel 2.18.3 (CamelContext: camel-1) started in 0.209 seconds
2017-09-01 22:33:00,460 | INFO | CamelLogger.java 159 | Received Message is Hello and Headers are {breadcrumbId=ID-jeremys-iMac-gateway-53682-1504269179737-0-1}
2017-09-01 22:33:06,505 | INFO | CamelTestSupport.java 373 | ********************************************************************************
2017-09-01 22:33:06,506 | INFO | CamelTestSupport.java 374 | Testing done: sampleRouteTest(com.matthew.direct.SampleDirectRouteTest)
2017-09-01 22:33:06,506 | INFO | CamelTestSupport.java 375 | Took: 6.058 seconds (6058 millis)
2017-09-01 22:33:06,506 | INFO | CamelTestSupport.java 402 | ********************************************************************************
2017-09-01 22:33:06,513 | INFO | DefaultCamelContext.java 3173 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutting down
2017-09-01 22:33:06,515 | INFO | DefaultShutdownStrategy.java 196 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2017-09-01 22:33:06,518 | INFO | DefaultShutdownStrategy.java 669 | Route: route1 shutdown complete, was consuming from: direct://sampleInput
2017-09-01 22:33:06,518 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2017-09-01 22:33:06,532 | INFO | DefaultCamelContext.java 3262 | Apache Camel 2.18.3 (CamelContext: camel-1) uptime 6.300 seconds
2017-09-01 22:33:06,532 | INFO | DefaultCamelContext.java 3263 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutdown in 0.019 seconds
2017-09-01 22:40:09,720 | INFO | CamelTestSupport.java 227 | ********************************************************************************
2017-09-01 22:40:09,724 | INFO | CamelTestSupport.java 228 | Testing: sampleRouteTest(com.matthew.direct.SampleDirectRouteTest)
2017-09-01 22:40:09,724 | INFO | CamelTestSupport.java 229 | ********************************************************************************
2017-09-01 22:40:10,243 | INFO | DefaultCamelContext.java 2905 | Apache Camel 2.18.3 (CamelContext: camel-1) is starting
2017-09-01 22:40:10,244 | INFO | DefaultManagementStrategy.java 238 | JMX is disabled
2017-09-01 22:40:10,311 | INFO | DefaultTypeConverter.java 56 | Loaded 189 type converters
2017-09-01 22:40:10,463 | INFO | DefaultCamelContext.java 3152 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2017-09-01 22:40:10,469 | INFO | DefaultCamelContext.java 3693 | Route: route1 started and consuming from: direct://sampleInput
2017-09-01 22:40:10,470 | INFO | DefaultCamelContext.java 2947 | Total 1 routes, of which 1 are started.
2017-09-01 22:40:10,474 | INFO | DefaultCamelContext.java 2948 | Apache Camel 2.18.3 (CamelContext: camel-1) started in 0.228 seconds
2017-09-05 21:57:46,341 | INFO | CamelTestSupport.java 227 | ********************************************************************************
2017-09-05 21:57:46,440 | INFO | CamelTestSupport.java 228 | Testing: sampleRouteTest(com.matthew.direct.SampleMockRouteTest)
2017-09-05 21:57:46,440 | INFO | CamelTestSupport.java 229 | ********************************************************************************
2017-09-05 21:57:47,113 | INFO | DefaultCamelContext.java 2905 | Apache Camel 2.18.3 (CamelContext: camel-1) is starting
2017-09-05 21:57:47,114 | INFO | DefaultManagementStrategy.java 238 | JMX is disabled
2017-09-05 21:57:47,210 | INFO | DefaultTypeConverter.java 56 | Loaded 189 type converters
2017-09-05 21:57:47,317 | INFO | DefaultCamelContext.java 3152 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2017-09-05 21:57:47,323 | INFO | DefaultCamelContext.java 3693 | Route: route1 started and consuming from: direct://sampleInput
2017-09-05 21:57:47,324 | INFO | DefaultCamelContext.java 2947 | Total 1 routes, of which 1 are started.
2017-09-05 21:57:47,327 | INFO | DefaultCamelContext.java 2948 | Apache Camel 2.18.3 (CamelContext: camel-1) started in 0.211 seconds
2017-09-05 21:57:47,342 | INFO | CamelLogger.java 159 | Received Message is Hello and Headers are {breadcrumbId=ID-jeremys-iMac-gateway-59206-1504612666581-0-1}
2017-09-05 21:57:47,345 | INFO | MockEndpoint.java 385 | Asserting: mock://output is satisfied
2017-09-05 21:57:47,346 | INFO | CamelTestSupport.java 373 | ********************************************************************************
2017-09-05 21:57:47,346 | INFO | CamelTestSupport.java 374 | Testing done: sampleRouteTest(com.matthew.direct.SampleMockRouteTest)
2017-09-05 21:57:47,346 | INFO | CamelTestSupport.java 375 | Took: 0.018 seconds (18 millis)
2017-09-05 21:57:47,346 | INFO | CamelTestSupport.java 402 | ********************************************************************************
2017-09-05 21:57:47,354 | INFO | DefaultCamelContext.java 3173 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutting down
2017-09-05 21:57:47,354 | INFO | DefaultShutdownStrategy.java 196 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2017-09-05 21:57:47,359 | INFO | DefaultShutdownStrategy.java 669 | Route: route1 shutdown complete, was consuming from: direct://sampleInput
2017-09-05 21:57:47,359 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2017-09-05 21:57:47,415 | INFO | DefaultCamelContext.java 3262 | Apache Camel 2.18.3 (CamelContext: camel-1) uptime 0.302 seconds
2017-09-05 21:57:47,415 | INFO | DefaultCamelContext.java 3263 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutdown in 0.061 seconds
